Feature,Importance
OperatingLeasesFutureMinimumPaymentsDueThereafter_lag1,0.0012263804
OtherAssetsCurrent_lag1,0.0012225312
DeferredIncomeTaxLiabilities_change,0.0012173417
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_change,0.0012150564
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_lag1,0.0012141782
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_change,0.0012131996
AssetsNoncurrent_lag1,0.0012125631
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities_lag1,0.0012097592
WeightedAverageNumberDilutedSharesOutstandingAdjustment,0.0012078778
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,0.0011998434
TaxesPayableCurrent_lag1,0.0011991326
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_lag1,0.0011964426
AllowanceForDoubtfulAccountsReceivableCurrent,0.0011961056
FiniteLivedIntangibleAssetsAccumulatedAmortization,0.0011881859
CurrentStateAndLocalTaxExpenseBenefit_change,0.0011865424
FiniteLivedIntangibleAssetsNet_change,0.0011709816
PaymentsForProceedsFromInvestments,0.0011707164
IncreaseDecreaseInOperatingCapital_lag1,0.0011676507
TreasuryStockValue_change,0.0011616063
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment_change,0.0011597648
TreasuryStockShares,0.0011576433
CommonStockValue_lag1,0.0011561641
AllocatedShareBasedCompensationExpense_change,0.0011508168
OtherAssetsNoncurrent,0.0011437226
GoodwillAndIntangibleAssetImpairment,0.0011397271
FiniteLivedIntangibleAssetsGross,0.0011375732
CurrentStateAndLocalTaxExpenseBenefit_lag1,0.0011322814
IncomeTaxesPaidNet_change,0.0011271761
NetCashProvidedByUsedInInvestingActivities,0.0011210009
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour_change,0.0011171864
AssetImpairmentCharges_lag1,0.0011047221
CashCashEquivalentsAndShortTermInvestments_lag1,0.0011000221
DeferredTaxAssetsLiabilitiesNet_missing,0.0010966948
ProceedsFromIssuanceOrSaleOfEquity_change,0.0010843495
AssetsCurrent_change,0.0010792172
FiniteLivedIntangibleAssetsGross_change,0.0010756601
PropertyPlantAndEquipmentNet_change,0.0010712099
OperatingIncomeLoss_lag1,0.0010674483
AllocatedShareBasedCompensationExpense_lag1,0.001064608
PreferredStockSharesAuthorized_missing,0.0010645977
DeferredStateAndLocalIncomeTaxExpenseBenefit_change,0.0010556477
NetCashProvidedByUsedInFinancingActivities_change,0.0010454278
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.0010446273
IncreaseDecreaseInAccountsAndNotesReceivable_missing,0.0010367132
OperatingLeasesFutureMinimumPaymentsDueCurrent,0.0010323692
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.001021431
InterestExpense_change,0.0010156007
IncreaseDecreaseInOperatingAssets_lag1,0.0009998485
IncomeTaxesPaidNet,0.0009923438
RestructuringCostsAndAssetImpairmentCharges_change,0.0009885759
FiniteLivedIntangibleAssetsGross_lag1,0.000978849
IntangibleAssetsNetExcludingGoodwill_lag1,0.0009748863
AccountsReceivableNetCurrent_lag1,0.0009710624
PaymentsToAcquireProductiveAssets_change,0.0009696698
InvestmentIncomeNet,0.00096862856
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,0.00096827484
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_lag1,0.00095816154
OtherComprehensiveIncomeLossNetOfTax_lag1,0.0009566486
AdditionalPaidInCapitalCommonStock,0.00095497986
OperatingLeasesFutureMinimumPaymentsDueInTwoYears_change,0.00095404155
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_change,0.0009419064
ProceedsFromRepaymentsOfShortTermDebt_lag1,0.000933655
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities_lag1,0.0009120022
DebtCurrent_lag1,0.0009049353
ProceedsFromSaleOfProductiveAssets_missing,0.0009038188
RepaymentsOfLongTermDebtAndCapitalSecurities_lag1,0.0008627296
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_lag1,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_lag1,0.0
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_lag1,0.0
UnrecognizedTaxBenefits_lag1,0.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest_lag1,0.0
OperatingLeasesRentExpenseNet,0.0
PaymentsOfFinancingCosts_lag1,0.0
OperatingLeasesFutureMinimumPaymentsDue_lag1,0.0
OperatingLeaseRightOfUseAsset_lag1,0.0
OperatingLeaseLiabilityCurrent_lag1,0.0
PaymentsForProceedsFromOtherInvestingActivities_lag1,0.0
LiabilitiesAndStockholdersEquity,0.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_lag1,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_lag1,0.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_lag1,0.0
InvestmentIncomeNet_lag1,0.0
LongTermDebtAndCapitalLeaseObligationsCurrent_lag1,0.0
LesseeOperatingLeaseLiabilityPaymentsDue,0.0
IncomeTaxReconciliationStateAndLocalIncomeTaxes_lag1,0.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities_lag1,0.0
LiabilitiesOtherThanLongtermDebtNoncurrent_lag1,0.0
LiabilitiesAndStockholdersEquity_lag1,0.0
PreferredStockSharesOutstanding,0.0
AccountsPayableCurrent_change,0.0
AccountsReceivableNetCurrent_change,0.0
IntangibleAssetsNetIncludingGoodwill_lag1,0.0
InterestExpense_lag1,0.0
LongTermDebtNoncurrent_lag1,0.0
NonoperatingIncomeExpense_lag1,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_lag1,0.0
CurrentForeignTaxExpenseBenefit_change,0.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest_change,0.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect_change,0.0
FiniteLivedIntangibleAssetsNet_lag1,0.0
PreferredStockValue,0.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_lag1,0.0
PreferredStockSharesIssued,0.0
DeferredForeignIncomeTaxExpenseBenefit_change,0.0
InterestPaid,0.0
DeferredRevenueCurrent_change,0.0
AssetImpairmentCharges_missing,0.0
CurrentForeignTaxExpenseBenefit_missing,0.0
DeferredRevenueCurrent_missing,0.0
DeferredForeignIncomeTaxExpenseBenefit_missing,0.0
UnrecognizedTaxBenefits,0.0
DeferredTaxAssetsLiabilitiesNet_lag1,0.0
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities_lag1,0.0
AccumulatedOtherComprehensiveIncomeLossNetOfTax_lag1,0.0
InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings_lag1,0.0
Liabilities_lag1,0.0
PaymentOfFinancingAndStockIssuanceCosts,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_lag1,0.0
PreferredStockSharesIssued_lag1,0.0
AmortizationOfDeferredCharges,0.0
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_change,0.0
StockholdersEquityPeriodIncreaseDecrease_change,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,0.0
OperatingLeasePayments,0.0
ProvisionForDoubtfulAccounts_lag1,0.0
Revenues_lag1,0.0
PreferredStockSharesOutstanding_lag1,0.0
PreferredStockValue_lag1,0.0
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate_missing,0.0
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations_missing,0.0
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions_missing,0.0
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions_missing,0.0
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities_missing,0.0
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions_missing,0.0
TreasuryStockValue_missing,0.0
TreasuryStockShares_missing,0.0
TaxesPayableCurrent_missing,0.0
StockIssuedDuringPeriodSharesStockOptionsExercised_missing,0.0
EmployeeBenefitsAndShareBasedCompensationNoncash_change,0.0
DepreciationAndAmortization_change,0.0
DeferredTaxAssetsNet_change,0.0
AllowanceForDoubtfulAccountsReceivableCurrent_lag1,0.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo_change,0.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_change,0.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_missing,0.0
ProceedsFromIssuanceOfLongTermDebt_missing,0.0
PrepaidExpenseAndOtherAssetsCurrent_missing,0.0
ProceedsFromRepaymentsOfShortTermDebt_missing,0.0
RepaymentsOfLongTermDebt_missing,0.0
RepaymentsOfLongTermDebtAndCapitalSecurities_missing,0.0
ProceedsFromStockOptionsExercised_missing,0.0
ProvisionForDoubtfulAccounts_missing,0.0
RestructuringCostsAndAssetImpairmentCharges_missing,0.0
ResearchAndDevelopmentExpense_missing,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments_change,0.0
PreferredStockSharesOutstanding_missing,0.0
PreferredStockValue_missing,0.0
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount_missing,0.0
AllowanceForDoubtfulAccountsReceivableCurrent_missing,0.0
AdditionalPaidInCapitalCommonStock_missing,0.0
LesseeOperatingLeaseLiabilityPaymentsDue_change,0.0
InventoryNetOfAllowancesCustomerAdvancesAndProgressBillings_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFive_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo_change,0.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFour_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDueYearThree_change,0.0
OperatingLeasesRentExpenseNet_missing,0.0
OtherAssetsCurrent_missing,0.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax_missing,0.0
OtherComprehensiveIncomeLossNetOfTax_missing,0.0
OtherComprehensiveIncomeLossTax_missing,0.0
OtherNonoperatingIncomeExpense_missing,0.0
OperatingLeasesFutureMinimumPaymentsDueInFiveYears_missing,0.0
OperatingLeasesFutureMinimumPaymentsDueThereafter_missing,0.0
PaymentsForProceedsFromBusinessesAndInterestInAffiliates_missing,0.0
PaymentOfFinancingAndStockIssuanceCosts_missing,0.0
PaymentsOfDividends_missing,0.0
PaymentsForProceedsFromInvestments_missing,0.0
PaymentsOfOrdinaryDividends_missing,0.0
PreferredStockSharesIssued_missing,0.0
LiabilitiesAndStockholdersEquity_change,0.0
PaymentsForProceedsFromOtherInvestingActivities_missing,0.0
LiabilitiesNoncurrent_change,0.0
LongTermDebt_change,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber_missing,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod_missing,0.0
IncreaseDecreaseInOtherOperatingAssets_change,0.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_change,0.0
AllocatedShareBasedCompensationExpense_missing,0.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue_missing,0.0
OperatingLeaseLiability_change,0.0
NetCashProvidedByUsedInOperatingActivities_change,0.0
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations_change,0.0
LongTermDebtNoncurrent_change,0.0
LongTermDebtAndCapitalLeaseObligations_change,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_change,0.0
OperatingLeaseLiabilityCurrent_change,0.0
OperatingLeaseLiabilityNoncurrent_change,0.0
LongTermDebt_missing,0.0
LongTermDebtCurrent_missing,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths_missing,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive_missing,0.0
Depreciation,0.0
DepreciationDepletionAndAmortization,0.0
OperatingLeasePayments_change,0.0
OperatingLeaseRightOfUseAsset_change,0.0
LongTermDebtNoncurrent_missing,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo_missing,0.0
OperatingLeaseLiabilityNoncurrent_missing,0.0
LongTermInvestmentsAndReceivablesNet_missing,0.0
OperatingLeasePayments_missing,0.0
OperatingLeasesFutureMinimumPaymentsDueInFiveYears_change,0.0
OperatingLeasesFutureMinimumPaymentsDueInThreeYears_change,0.0
OperatingLeaseLiabilityCurrent_missing,0.0
OperatingLeasesFutureMinimumPaymentsDueThereafter_change,0.0
PaymentsForProceedsFromInvestments_change,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic_missing,0.0
GoodwillAndIntangibleAssetImpairment_missing,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour_missing,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree_missing,0.0
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths_missing,0.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount_missing,0.0
IncomeTaxesPaidNet_missing,0.0
IncomeTaxReconciliationStateAndLocalIncomeTaxes_missing,0.0
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate_missing,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign_missing,0.0
InterestPaid_missing,0.0
InterestPaidNet_missing,0.0
IncreaseDecreaseInAccountsPayable_missing,0.0
IncreaseDecreaseInAccruedLiabilities_missing,0.0
InvestmentIncomeNonoperating_missing,0.0
InvestmentIncomeNet_missing,0.0
PreferredStockSharesIssued_change,0.0
LesseeOperatingLeaseLiabilityPaymentsDue_missing,0.0
PreferredStockSharesOutstanding_change,0.0
PreferredStockValue_change,0.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets_missing,0.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements_missing,0.0
DeferredTaxAssetsOperatingLossCarryforwards_missing,0.0
DeferredTaxAssetsNet_missing,0.0
DeferredTaxAssetsOther_missing,0.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost_missing,0.0
DeferredTaxLiabilitiesPropertyPlantAndEquipment_missing,0.0
DefinedContributionPlanCostRecognized_missing,0.0
DeferredTaxLiabilities_missing,0.0
DeferredTaxLiabilitiesOther_missing,0.0
Dividends_missing,0.0
Depreciation_missing,0.0
EmployeeBenefitsAndShareBasedCompensationNoncash_missing,0.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths_missing,0.0
FiniteLivedIntangibleAssetsGross_missing,0.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive_missing,0.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions_change,0.0
ProceedsFromSaleOfProductiveAssets_change,0.0
